text,label,clean_text,text_length
"President Jair Bolsonaro told foreign ambassadors that Brazil’s electronic voting machines are subject to fraud, rehashing old and debunked conspiracy theories  https://t.co/NKiPoJCMN1",16,president jair bolsonaro told foreign ambassadors that brazils electronic voting machines are subject to fraud rehashing old and debunked conspiracy theories,157
"LATEST: Top European leaders have left President Xi Jinping hanging over an invitation to meet him in Beijing later this year, according to the SCMP  https://t.co/PHaBivVd31",16,latest top european leaders have left president xi jinping hanging over an invitation to meet him in beijing later this year according to the scmp,146
"Colombia’s next government will seek to attract foreign investors by guaranteeing a stable business environment, rather than by giving tax breaks to favored sectors, according to one of its top officials.  https://t.co/GTiEiqsmRm",16,colombias next government will seek to attract foreign investors by guaranteeing a stable business environment rather than by giving tax breaks to favored sectors according to one of its top officials,200
Brazilian hedge fund manager Kapitalo is on the lookout for mispriced risk at home ahead of general elections  https://t.co/Sh938415AR,16,brazilian hedge fund manager kapitalo is on the lookout for mispriced risk at home ahead of general elections,109
"Tory leadership contender Liz Truss’ policies pose the biggest threat to the stability of the UK economy of the five remaining candidates to succeed Boris Johnson, according to Citigroup  https://t.co/GP0qn30dVj",16,tory leadership contender liz truss policies pose the biggest threat to the stability of the uk economy of the five remaining candidates to succeed boris johnson according to citigroup,184
Biden Meets With Saudi Crown Prince Mohammed bin Salman  https://t.co/bFVNCLjg6R,16,biden meets with saudi crown prince mohammed bin salman,55
Gotabaya Rajapaksa has stepped down as Sri Lanka’s president with protesters taking to the streets to celebrate into the early hours of Friday. Here's the latest  https://t.co/H3RxxyfOBZ,16,gotabaya rajapaksa has stepped down as sri lankas president with protesters taking to the streets to celebrate into the early hours of friday heres the latest,158
Whoever becomes Britain’s next prime minister will face a cost-of-living crisis that’s growing faster than government measures to blunt the impact of rising energy prices  https://t.co/998fIxz437,16,whoever becomes britains next prime minister will face a costofliving crisis thats growing faster than government measures to blunt the impact of rising energy prices,166
"Italian Prime Minister Mario Draghi will offer his resignation following a split in his coalition, according to a statement from his office  https://t.co/RIwDvfBBQB",16,italian prime minister mario draghi will offer his resignation following a split in his coalition according to a statement from his office,138
Spain’s government plans to meet with local banks next week to discuss details of a new windfall profit tax  https://t.co/csGthwlxU1,16,spains government plans to meet with local banks next week to discuss details of a new windfall profit tax,106
"BREAKING: Sri Lanka President Gotabaya Rajapaksa is headed to Saudi Arabia via Singapore after missing a deadline to submit his resignation, AP reports  https://t.co/JOdToLI0ew  https://t.co/GuhAASV3ZT",16,breaking sri lanka president gotabaya rajapaksa is headed to saudi arabia via singapore after missing a deadline to submit his resignation ap reports,149
"While the SEC climate proposal has support from environmental defenders, Democrats and some of the largest public pension funds, it’s been attacked by business lobbying groups and Republicans (via @climate)  https://t.co/K8lzoqFC4c",16,while the sec climate proposal has support from environmental defenders democrats and some of the largest public pension funds its been attacked by business lobbying groups and republicans via climate,200
President Joe Biden will restore relations with Crown Prince Mohammed Bin Salman in Saudi Arabia and try to boost Israel’s beleaguered government. It's a trip that risks political embarrassment.  🚨 Tune in at 8 a.m. ET in #ThePoliticsSpace  https://t.co/oBABoooUrh,16,president joe biden will restore relations with crown prince mohammed bin salman in saudi arabia and try to boost israels beleaguered government its a trip that risks political embarrassment tune in at am et in thepoliticsspace,227
Biden to Make First Trip to Israel as President  https://t.co/00fp53Fair,16,biden to make first trip to israel as president,47
"While Democratic negotiators wrangle over a fresh plan to boost taxes on the wealthy and corporations, one levy is walloping everybody: inflation...  https://t.co/Q41uMh5Bia",16,while democratic negotiators wrangle over a fresh plan to boost taxes on the wealthy and corporations one levy is walloping everybody inflation,143
Indonesian lawmakers are resuming discussions on the financial sector reform bill that risks eroding the autonomy of its central bank  https://t.co/PkD5saSXVP,16,indonesian lawmakers are resuming discussions on the financial sector reform bill that risks eroding the autonomy of its central bank,133
MPs call for review into UK regulator’s handling of pension mis-selling scandal  https://t.co/k364mAtKOv,16,mps call for review into uk regulators handling of pension misselling scandal,77
Spanish banks: populist hopes to tap into higher bank profits  https://t.co/eDxEppYVdj,16,spanish banks populist hopes to tap into higher bank profits,60
Biden in the Middle East  https://t.co/ZdlDgp7234,16,biden in the middle east,24
Italian PM Draghi resigns after key coalition allies boycotted a confidence vote.  https://t.co/kJ7uK0852x,16,italian pm draghi resigns after key coalition allies boycotted a confidence vote,80
"Ivana Trump, Donald Trump’s first wife and the mother of his three oldest children, has died, the former president says.  https://t.co/HLgJU67O5c  https://t.co/NV1r0McIaf",16,ivana trump donald trumps first wife and the mother of his three oldest children has died the former president says,115
"Italian Prime Minister Mario Draghi says he will resign after a party in his ruling coalition failed to support a confidence vote, plunging Italy into political chaos.  https://t.co/Nrc6RxTXju",16,italian prime minister mario draghi says he will resign after a party in his ruling coalition failed to support a confidence vote plunging italy into political chaos,165
"Rep. Thompson said the Jan. 6 Committee is ""concerned"" about a witness that former President Trump allegedly phoned in the last few weeks, but that it will be up to DOJ to determine if the call amounted to anything illegal.  https://t.co/Lx1sLfND3u",16,rep thompson said the jan committee is concerned about a witness that former president trump allegedly phoned in the last few weeks but that it will be up to doj to determine if the call amounted to anything illegal,215
"Rep. Cheney says in latest Jan. 6 committee hearing that former President Trump called a witness in the probe after the last hearing, which was held on June 28.  The person didn’t answer the call and the committee has alerted the Justice Dept.  https://t.co/9VXIVWNF1X",16,rep cheney says in latest jan committee hearing that former president trump called a witness in the probe after the last hearing which was held on june the person didnt answer the call and the committee has alerted the justice dept,231
BREAKING: President Biden signs executive order aimed at protecting abortion access as more states enact bans after the Supreme Court ruled to overturn Roe v. Wade.  https://t.co/Hd3hq242jK,16,breaking president biden signs executive order aimed at protecting abortion access as more states enact bans after the supreme court ruled to overturn roe v wade,161
Former Japanese PM Shinzo Abe has died aged 67 after he was shot during a campaign speech.  https://t.co/ulLY2tBZgF,16,former japanese pm shinzo abe has died aged after he was shot during a campaign speech,86
"BREAKING: Former Japanese PM Shinzo Abe gravely injured in apparent shooting during campaign speech, public broadcaster NHK reports.  https://t.co/XvrZOT7yLM",16,breaking former japanese pm shinzo abe gravely injured in apparent shooting during campaign speech public broadcaster nhk reports,129
Boris Johnson says he will resign as U.K. prime minister after months of scandal and days of internal revolt.  https://t.co/Hrb1psOvQH,16,boris johnson says he will resign as uk prime minister after months of scandal and days of internal revolt,106
"Ketanji Brown Jackson has been sworn in as a Supreme Court justice, making her the first Black woman on the nation’s highest court.  https://t.co/UMcSttGhBm",16,ketanji brown jackson has been sworn in as a supreme court justice making her the first black woman on the nations highest court,128
"Illinois: Boy, we've elected some knuckleheads to office.  Georgia: Hold my beer.",16,illinois boy weve elected some knuckleheads to office georgia hold my beer,74
"So Peggy Noonan blasts Boris Johnson as “Insincere, even for a politician.”  Wow!",16,so peggy noonan blasts boris johnson as insincere even for a politician wow,75
"Watch on @Breakingviews: Australia’s new government is more committed to tackling global warming than its predecessor. On the other hand, it wants to keep exporting coal and gas. That drives up emissions, seeding more climate disasters, says @AntonyMCurrie  https://t.co/4tOvNc6gvl",16,watch on breakingviews australias new government is more committed to tackling global warming than its predecessor on the other hand it wants to keep exporting coal and gas that drives up emissions seeding more climate disasters says antonymcurrie,247
U.S. Treasury diplomat nominee aims to curb China's lending influence  https://t.co/xSBzrE1vTH  https://t.co/IxNCD0hQju,16,us treasury diplomat nominee aims to curb chinas lending influence,66
MARIO DRAGHI HEADS TO MEETING WITH PRESIDENT TO OFFER RESIGNATION,16,mario draghi heads to meeting with president to offer resignation,65
"ITALY'S DRAGHI WILL RESIGN: GOVT STATEMENT  ITALY'S DRAGHI: 5-STAR'S NON PARTICIPATION IN CONFIDENCE VOTE WAS ""VERY SIGNIFICANT FROM POLITICAL POINT OF VIEW""",16,italys draghi will resign govt statement italys draghi stars non participation in confidence vote was very significant from political point of view,147
"Anthony Fauci, the head of the National Institute of Allergy and Infectious Diseases who became the face of America’s coronavirus pandemic response, has confirmed that he will step down from his role by January 2025  https://t.co/4vKTssS06h",16,anthony fauci the head of the national institute of allergy and infectious diseases who became the face of americas coronavirus pandemic response has confirmed that he will step down from his role by january,207
Zelenskyy fires security chiefs over ‘treasonous’ officials  https://t.co/p7cxSWQkDY,16,zelenskyy fires security chiefs over treasonous officials,57
@ArslanQ84819188 Bearish,18,arslanq bearish,15
"The market would need to see real success from Netflix’s ad-supported and password-sharing initiatives before investors are willing to give $NFLX a substantial valuation boost, according to Evercore ISI’s Mark Mahaney.   https://t.co/kuIrA5m8Bm",18,the market would need to see real success from netflixs adsupported and passwordsharing initiatives before investors are willing to give nflx a substantial valuation boost according to evercore isis mark mahaney,211
Poll results are in: 78% of you thought Twitter stock would go down today after Elon Musk backed out of the Twitter deal. $TWTR is down about 7% today.  Wedbush cut its Twitter price target to $30 from $43:  https://t.co/mm5YNpk2pu  https://t.co/2lKpp5KUDQ,18,poll results are in of you thought twitter stock would go down today after elon musk backed out of the twitter deal twtr is down about today wedbush cut its twitter price target to from,185
"$LMT - Lockheed Martin Trims Outlook, Still A Buy.  https://t.co/PKrXHGbElh #stockmarket #economy #investing",18,lmt lockheed martin trims outlook still a buy stockmarket economy investing,75
$AFRM - Affirm: Cautious Around Slowing Consumer Spend And Regulatory Scrutiny.  https://t.co/v2zWiJOhki #finance #markets #business,18,afrm affirm cautious around slowing consumer spend and regulatory scrutiny finance markets business,99
$BCS - Barclays: Fundamentals Indicate Strong Upside.  https://t.co/2SYvdyEoGb #economy #stocks #business,18,bcs barclays fundamentals indicate strong upside economy stocks business,72
"$IRM - Iron Mountain: Analyst Upgrade, Beating The Market, Higher Dividends Ahead.  https://t.co/CR4xUw0vS1 #investing #economy #stocks",18,irm iron mountain analyst upgrade beating the market higher dividends ahead investing economy stocks,100
"$CROX - Despite The Macroeconomic Headwinds, We Maintain Our Buy Rating On Crocs.  https://t.co/0biwwYX4gh #business #investing #trading",18,crox despite the macroeconomic headwinds we maintain our buy rating on crocs business investing trading,103
$CTRE - Put CareTrust REIT On Hold.  https://t.co/aW1vor046l #trading #business #markets,18,ctre put caretrust reit on hold trading business markets,56
$NVO - Updating On Novo Nordisk: Still Overvalued.  https://t.co/Qcc1R44alO #finance #investing #economy,18,nvo updating on novo nordisk still overvalued finance investing economy,71
$AEO - American Eagle Outfitters: We Expect Short-Term Underperformance.  https://t.co/wMo91Ud0UP #finance #investing #business,18,aeo american eagle outfitters we expect shortterm underperformance finance investing business,93
$CCL - Revisiting Carnival After Morgan Stanley's $0 Bear Case Stock Price Prediction.  https://t.co/E8pAxEEHS9 #economy #investing #stockmarket,18,ccl revisiting carnival after morgan stanleys bear case stock price prediction economy investing stockmarket,108
Twitter retail traders are turning bearish as Elon Musk tries to walk away  https://t.co/DPqFS6s30M,18,twitter retail traders are turning bearish as elon musk tries to walk away,74
"Apple's pivot to a subscription-like model creates a clear path to a market capitalization of more than $3 trillion, according to Morgan Stanley  https://t.co/bBGPpOcnjz",18,apples pivot to a subscriptionlike model creates a clear path to a market capitalization of more than trillion according to morgan stanley,138
"I really hope this model fails, eff you @BMW    https://t.co/IGyavmw67c",18,i really hope this model fails eff you bmw,42
Still love Netflix,18,still love netflix,18
$BBI recent reverse split with a float around 2.5M shares trading below cash of $6.52 ww  https://t.co/QX6gETorK1,18,bbi recent reverse split with a float around m shares trading below cash of ww,78
Expansion into new line of business 🤣 ..  https://t.co/FQMNIcRXds,18,expansion into new line of business,35
$GME new HOD  https://t.co/Ogvr0SoHtq,18,gme new hod,11
$BTAI new HOD,18,btai new hod,12
"$TSLA update. Flat eps reaction so far. Still holding above ma’s. Might need some big news to get out of the choppy trading range.  Wkly chart paused at 4 month desc tl.  8/4: TSLA shldr mtg, vote on 3:1 stock split  https://t.co/i4KNdn4DrD",18,tsla update flat eps reaction so far still holding above mas might need some big news to get out of the choppy trading range wkly chart paused at month desc tl tsla shldr mtg vote on stock split,194
"$QQQ $SPY paused at overhead resistance. ST osc overbought, but can always stay that way. See if they consolidate a little next, or not.  Th: ECB mtg, LEI Fri: Flash PMI 7/26: $MSFT $GOOGL $TXN 7/27: Fed mtg, $META $LRCX $QCOM $NOW 7/28: $AAPL $AMZN $INTC $KLAC 8/2: $AMD  https://t.co/CXhO1rInAl",18,qqq spy paused at overhead resistance st osc overbought but can always stay that way see if they consolidate a little next or not th ecb mtg lei fri flash pmi msft googl txn fed mtg meta lrcx qcom now aapl amzn intc klac amd,224
"$QQQ $SPY paused at overhead resistance. See if they consolidate a little next, or not. Chart in thread. ECB mtg tmrw.  Will update charts tonight.",18,qqq spy paused at overhead resistance see if they consolidate a little next or not chart in thread ecb mtg tmrw will update charts tonight,138
$ASML,18,asml,4
"$TSLA still choppy, but held ma support. Reaction to eps will be key.",18,tsla still choppy but held ma support reaction to eps will be key,65
"$NVDA held ~160 price support, now above yesterday’s high. 1 month W bottom almost complete.  Next resistance ~173-175, 180-183",18,nvda held price support now above yesterdays high month w bottom almost complete next resistance,96
"$QQQ held ma support, now above 1 month high. $SPY held ma support, now paused at 50d ma &amp; 1 month high.",18,qqq held ma support now above month high spy held ma support now paused at d ma amp month high,94
$TSLA update. Daily descending trendline breakout &amp; above ma’s. Not much follow thru energy as it paused under overhead price resistance.  Wkly chart paused at 4 month desc tl.  Reaction to eps Wed will be key.  https://t.co/CmfsCz3JTw,18,tsla update daily descending trendline breakout amp above mas not much follow thru energy as it paused under overhead price resistance wkly chart paused at month desc tl reaction to eps wed will be key,201
$TSLA descending tl breakout. Chart in thread.,18,tsla descending tl breakout chart in thread,43
"Mon: $GOOG split, TIC, $BAC $GS Tu: $NFLX Wed: Oil inv, $ASML $TSLA Th: ECB mtg, LEI Fri: Flash PMI 7/26: $MSFT $GOOGL $TXN 7/27: Fed mtg, $META $LRCX $QCOM 7/28: $AAPL $AMZN $INTC $KLAC 8/2: $AMD",18,mon goog split tic bac gs tu nflx wed oil inv asml tsla th ecb mtg lei fri flash pmi msft googl txn fed mtg meta lrcx qcom aapl amzn intc klac amd,146
$TSLA inside day so far. Holding above ma support. Getting tight under descending tl. Normal Monthly Opex pin action so far.  Might see a clear direction next week.,18,tsla inside day so far holding above ma support getting tight under descending tl normal monthly opex pin action so far might see a clear direction next week,157
$QQQ strong bounce off yesterday’s low. $SPY drop &amp; pop day.  Healthy consolidation continues as mkt works off overbought daily osc.,18,qqq strong bounce off yesterdays low spy drop amp pop day healthy consolidation continues as mkt works off overbought daily osc,127
"$TSLA Hard bounce off fib retracement, from last trend move. Paused at daily resistance.  Many cross currents this week, as news gets sorted out.  Eps 7/20  https://t.co/RPGtAl1M59",18,tsla hard bounce off fib retracement from last trend move paused at daily resistance many cross currents this week as news gets sorted out eps,142
"$QQQ Hard bounce off 1 mo ascending tl. $SPY held July lows. Paused under descending tl. Bad CPI news already baked in as expected. Mo Opex usually flat/choppy.  Wed: CPI, Beige Bk Th: $TSM ,PPI, $JPM $MS Fri: China GDP, US Retail Sales, Mo Opex, $GOOG split, $C 7/18: $BAC $GS  https://t.co/iyyWzzcgcK",18,qqq hard bounce off mo ascending tl spy held july lows paused under descending tl bad cpi news already baked in as expected mo opex usually flatchoppy wed cpi beige bk th tsm ppi jpm ms fri china gdp us retail sales mo opex goog split c bac gs,243
"$TSLA trying to hold ma support. Many cross currents this week, as news gets sorted out. Focus on high probability setups.  Eps 7/20  https://t.co/s5eA7dayTF",18,tsla trying to hold ma support many cross currents this week as news gets sorted out focus on high probability setups eps,121
"$SPY $QQQ light volume pullback, holding ma support so far. ST osc oversold. Reaction to CPI &amp; eps will be key.  Tu: 10yr note auction Wed: CPI, Oil inv, Beige Book Th: $TSM ,PPI, $JPM $MS Fri: China GDP, US Retail Sales, Mo Opex, $GOOG split, $C 7/18: $BAC $GS 7/19: $NFLX  https://t.co/oveRs8YzG6",18,spy qqq light volume pullback holding ma support so far st osc oversold reaction to cpi amp eps will be key tu yr note auction wed cpi oil inv beige book th tsm ppi jpm ms fri china gdp us retail sales mo opex goog split c bac gs nflx,234
"$TSLA update. Rejected overhead resistance, with overbought ST &amp; daily osc. Broke rising wedge. See if it holds ma support ~696, or not.  Eps 7/20  https://t.co/UyxFRqzgJY",18,tsla update rejected overhead resistance with overbought st amp daily osc broke rising wedge see if it holds ma support or not eps,130
"$SPY $QQQ rejected overhead resistance &amp; broke rising wedge. EU&amp; Asia mkt weak. Consolidation into CPI expected.  Tu: $AMZN AWS summit, 10yr note auction 7/12-13: $AMZN Prime days Wed: CPI, Oil inv, BeigeBook Th: PPI, $JPM $MS Fri: China GDP, US Retail Sales, $GOOG split, $C  https://t.co/WN6abI89dz",18,spy qqq rejected overhead resistance amp broke rising wedge euamp asia mkt weak consolidation into cpi expected tu amzn aws summit yr note auction amzn prime days wed cpi oil inv beigebook th ppi jpm ms fri china gdp us retail sales goog split c,245
$SPY $QQQ paused at descending trendline. Open Mind either way.,18,spy qqq paused at descending trendline open mind either way,59
"$TSLA update. Outside reversal day, paused at ma resistance. No clear pattern. Possible 3 day small broadening pattern or trading range.  Eps 7/20  https://t.co/yaHlXUX8xk",18,tsla update outside reversal day paused at ma resistance no clear pattern possible day small broadening pattern or trading range eps,132
"$SPY $QQQ outside reversal day, still under desc tl.  ST osc overbought, might see more consolidation. Rotation from energy to tech. Int rates weak again. $HYG getting tight. Reaction to Fed &amp;Jobs will be key.  Wed: PMI, ISM, JOLTS, Fed minutes Th: Oil inv Fri: Jobs, Cons Credit  https://t.co/kQuB35C0ad",18,spy qqq outside reversal day still under desc tl st osc overbought might see more consolidation rotation from energy to tech int rates weak again hyg getting tight reaction to fed ampjobs will be key wed pmi ism jolts fed minutes th oil inv fri jobs cons credit,261
"$QQQ held ~280 support. $SPY held 10d ma support. ST osc oversold, daily osc neutral. Open Mind either way.",18,qqq held support spy held d ma support st osc oversold daily osc neutral open mind either way,93
"$TSLA broke ascending tl, &amp; closed at channel bottom. Next support ~680, then May/June lows. ST osc oversold, but daily osc has room to drop. Let price action lead you, not emotions.   7/2:  Q2 delivery numbers  https://t.co/ApZ1RvYN8c",18,tsla broke ascending tl amp closed at channel bottom next support then mayjune lows st osc oversold but daily osc has room to drop let price action lead you not emotions q delivery numbers,188
"$QQQ breakdown from tight setup. Next support ~280, then June low. $SPY closed below trend channel.  See if it holds 10d ma, or not.  Wed: OPEC, GDP, Powell, Oil inv,  $SHOP conf/Stk split Th: OPEC+, Qtr end, S&amp;P rebalance, PCE, $MU Fri: ISM, West Coast Ports labor contract exp  https://t.co/YuGJlFq0E4",18,qqq breakdown from tight setup next support then june low spy closed below trend channel see if it holds d ma or not wed opec gdp powell oil inv shop confstk split th opec qtr end sampp rebalance pce mu fri ism west coast ports labor contract exp,246
"$TSLA price action slowed down, healthy consolidation so far. Key support ~700.  Q2 delivery numbers will be released later this week.  https://t.co/hjaurDI488",18,tsla price action slowed down healthy consolidation so far key support q delivery numbers will be released later this week,122
"$SPY healthy consolidation under 20d ma. $QQQ tight setup under 3 month descending tl.   Tu: ECB forum Wed: OPEC, GDP, $SHOP conf/Stk split Th: OPEC+, PCE, $MU Fri: ISM, Jobs, West Coast Ports labor contract exp  https://t.co/n5H8e5jNIn",18,spy healthy consolidation under d ma qqq tight setup under month descending tl tu ecb forum wed opec gdp shop confstk split th opec pce mu fri ism jobs west coast ports labor contract exp,187
"$SPY $QQQ strong close Friday. Let price action lead you, not emotions.",18,spy qqq strong close friday let price action lead you not emotions,66
"$TSLA update. Held ma &amp; ascending trendline support. Paused at pink price resistance. See if it continues up next week, or consolidates a few more days.  https://t.co/8saIwe6vds",18,tsla update held ma amp ascending trendline support paused at pink price resistance see if it continues up next week or consolidates a few more days,148
$TSLA healthy consolidation so far. Getting tight between 3 wk descending tl &amp; 5 day ascending tl support.  https://t.co/4YkiIBuhfE,18,tsla healthy consolidation so far getting tight between wk descending tl amp day ascending tl support,101
"$SPY $QQQ filled out their small 8 day inv H&amp;S type bases. See if they provide a clear move next week, or not. Let price action lead you, not emotions.  https://t.co/Q6wj48JKB7",18,spy qqq filled out their small day inv hamps type bases see if they provide a clear move next week or not let price action lead you not emotions,144
"$TSLA strong breakout on volume from tight setup. Rejected 3 week descending trendline. See if it holds ~686-700 support area, for a possible 1 month W base.  https://t.co/IMqDnE7lsG",18,tsla strong breakout on volume from tight setup rejected week descending trendline see if it holds support area for a possible month w base,139
$SPY $QQQ  2 week descending trendline breakout from tight setup. Charts in thread.  $SPY next resistance ~384-386 $QQQ next res ~287-288,18,spy qqq week descending trendline breakout from tight setup charts in thread spy next resistance qqq next res,109
$TSLA strong breakout on volume from tight setup. Now paused at 3 week descending trendline.  Chart in thread.,18,tsla strong breakout on volume from tight setup now paused at week descending trendline chart in thread,103
$TSLA inside day so far. Healthy consolidation under descending tl.,18,tsla inside day so far healthy consolidation under descending tl,64
$TSLA strong rejection of overhead resistance area. Still holding May low... shows relative strength vs mkt index.  https://t.co/75RKTHObqi,18,tsla strong rejection of overhead resistance area still holding may low shows relative strength vs mkt index,108
"$SPY $QQQ sharp reversal day, on heavy volume. (Reminder: mkt usually reverses the day after Fed day.)  Holding key wkly fib support so far. See if it consolidates next, or continues down. Focus on high probability setups.  Fri: Qtrly OpEx, $SPY ex-div  6/20: US Mkt closed  https://t.co/COIZgx7V2P",18,spy qqq sharp reversal day on heavy volume reminder mkt usually reverses the day after fed day holding key wkly fib support so far see if it consolidates next or continues down focus on high probability setups fri qtrly opex spy exdiv us mkt closed,248
"See if it holds &amp; consolidates next, or continues down. $SPX $ES_F $SPY",18,see if it holds amp consolidates next or continues down spx esf spy,67
$TSLA strong upside move today. Paused near 1st resistance area ~700-706. Next resistance ~ descending tl.,18,tsla strong upside move today paused near st resistance area next resistance descending tl,90
"$SPY $QQQ downtrend price action slowed down, consolidation day w/ minor new low. Paused a little below key fib. See if Fed mtg reaction is priced in, or not. Let price action lead you, not emotions.  Wed: $VIX exp, Fed meeting Fri: Qtrly OpEx, $SPY ex-div  6/20: US Mkt closed  https://t.co/K9uMywiRb0",18,spy qqq downtrend price action slowed down consolidation day w minor new low paused a little below key fib see if fed mtg reaction is priced in or not let price action lead you not emotions wed vix exp fed meeting fri qtrly opex spy exdiv us mkt closed,252
"$SPY $QQQ broke their trading range Thurs, with sharp downside follow thru Fri.  Major fib levels below. Risk Mgmt is key.   Wed: $VIX exp, Fed meeting Fri: Qtrly OpEx, $SPY ex-div  6/20: US Mkt closed",18,spy qqq broke their trading range thurs with sharp downside follow thru fri major fib levels below risk mgmt is key wed vix exp fed meeting fri qtrly opex spy exdiv us mkt closed,178
"$SPY $QQQ hard break of trading range &amp; closed below all ma’s. Held round number support. ST osc oversold, but daily has room to drop if it wants. Reaction to CPI &amp; Fed mtg will be key.  Fri: CPI 6/15: $VIX exp, Fed meeting 6/17: Qtrly OpEx, $SPY ex-div  6/20: US Mkt closed  https://t.co/Bra90KhkYs",18,spy qqq hard break of trading range amp closed below all mas held round number support st osc oversold but daily has room to drop if it wants reaction to cpi amp fed mtg will be key fri cpi vix exp fed meeting qtrly opex spy exdiv us mkt closed,244
$TSLA,18,tsla,4
"$TSLA  held key support again, &amp; had a 4 day descending trendline breakout Wed.  Possible right shoulder still playing out so far.",18,tsla held key support again amp had a day descending trendline breakout wed possible right shoulder still playing out so far,124
"$SPY $QQQ light volume consolidation within the trading range, as expected. Reaction to CPI will be key. Patience for High probability setups.   Wed: $TSLA China May delivery #,  SEC new mkt rules outline  Thurs: Futes Roll, ECB mtg, $NIO $FCEL Fri: CPI 6/15: Fed meeting  https://t.co/MsvQIoCtQt",18,spy qqq light volume consolidation within the trading range as expected reaction to cpi will be key patience for high probability setups wed tsla china may delivery sec new mkt rules outline thurs futes roll ecb mtg nio fcel fri cpi fed meeting,244
"$TSLA update. Possible 1 month inv H&amp;S still intact, as long as it holds ~680 support.  Getting tighter ahead of China May delivery numbers expected tonight.  https://t.co/LGuT941Zzi",18,tsla update possible month inv hamps still intact as long as it holds support getting tighter ahead of china may delivery numbers expected tonight,146
$TSLA hard break of ascending trendline.... provided a clear setup. Still holding key support ~680-700.  https://t.co/zy0Xz6coVo,18,tsla hard break of ascending trendline provided a clear setup still holding key support,87
"$AMZN inside day, ahead of stock split on Monday.",18,amzn inside day ahead of stock split on monday,46
"$SPY $QQQ inside day. Healthy consolidation so far. See if they trade in a trading range this week, or not. Reaction to CPI will be key.",18,spy qqq inside day healthy consolidation so far see if they trade in a trading range this week or not reaction to cpi will be key,129
$TSLA  important distinction.,18,tsla important distinction,26
"$AMZN update. Outside consolidation day on lighter volume... helps fill out the 1 month W base pattern. ST &amp; daily osc overbought, but can stay that way. Post split price reaction could provide clues on next direction.  6/6: Stock split (20 for 1)  https://t.co/drEuYjZtuR",18,amzn update outside consolidation day on lighter volume helps fill out the month w base pattern st amp daily osc overbought but can stay that way post split price reaction could provide clues on next direction stock split for,225
"$TSLA Hard bounce off recent price support, then faded ~800 resistance. ST osc overbought, but daily osc has more room.  Possible 1 month inv H&amp;S setup played out. See if it holds recent price support, or not. Needs a strong price/volume b/o to confirm. Weak reaction=poss fakeout  https://t.co/WEskAZzva3",18,tsla hard bounce off recent price support then faded resistance st osc overbought but daily osc has more room possible month inv hamps setup played out see if it holds recent price support or not needs a strong pricevolume bo to confirm weak reactionposs fakeout,262
"$SPY $QQQ healthy consolidation day, ahead of Jobs Report. Focus on high probability setups.",18,spy qqq healthy consolidation day ahead of jobs report focus on high probability setups,87
$TSLA healthy consolidation day.  Key support ~680-700.,18,tsla healthy consolidation day key support,42
"$AMZN hit 2500 &amp; completed the W base pattern. See if it consolidates 1-2 days, or continues up.",18,amzn hit amp completed the w base pattern see if it consolidates days or continues up,85
"$SPY $QQQ update. Doji type candles under overhead price resistance. See if they consolidate a few days, or not. Reaction to Jobs &amp;econ data will be key.  Wed: ISM/PMI mfg, JOLTS, Beige Book, $MDB Th: Opec, ADP, Oil inv, $CRWD Fri: Jobs, PMI/ISM svcs 6/6: $AMZN split, $AAPL WWDC  https://t.co/T9Wx8VfrGl",18,spy qqq update doji type candles under overhead price resistance see if they consolidate a few days or not reaction to jobs ampecon data will be key wed ismpmi mfg jolts beige book mdb th opec adp oil inv crwd fri jobs pmiism svcs amzn split aapl wwdc,251
"$TSLA paused under ~780-800 resistance area. See if it consolidates a little, or continues up.  (Possible 1 month inv H&amp;S, IF it makes a right shoulder next.)  https://t.co/2Qy9IlHdtd",18,tsla paused under resistance area see if it consolidates a little or continues up possible month inv hamps if it makes a right shoulder next,140
$TSLA paused at 2 month descending trendline. Daily osc curling up nicely.  https://t.co/z1FKmpUzEs,18,tsla paused at month descending trendline daily osc curling up nicely,69
"$SPY uptrend continuation, as it moves up the right side of a 1 mo W base. $QQQ 2 mo desc tl breakout. See if it continues up next week, or if it makes a right shldr in a possible 1 mo inv H&amp;S.  5/30: US Mkt closed 6/1: ISM, $MDB 6/2: $CRWD 6/3: Jobs 6/6: $AMZN split, $AAPL WWDC  https://t.co/AsgLQjuV3Q",18,spy uptrend continuation as it moves up the right side of a mo w base qqq mo desc tl breakout see if it continues up next week or if it makes a right shldr in a possible mo inv hamps us mkt closed ism mdb crwd jobs amzn split aapl wwdc,235
"$TSLA strong breakout on good volume. ST osc overbought, but daily/wkly has room to run. See if it holds 690-700 support into the close.",18,tsla strong breakout on good volume st osc overbought but dailywkly has room to run see if it holds support into the close,122
"$QQQ strong 1 mo desc tl breakout. Paused at 2 mo desc tl &amp; 20d ma.  $SPY strong channel breakout. Resistance ~408-410.  ST osc overbought, but daily/wkly osc has room to run.",18,qqq strong mo desc tl breakout paused at mo desc tl amp d ma spy strong channel breakout resistance st osc overbought but dailywkly osc has room to run,151
